x,y
-1.0031366114623192,0.10852800990296602
0.680324436552308,-0.7155036028445257
0.44809032481084193,-0.001884888086289449
0.47005206813774825,0.17486151367283115
0.8105303103260569,-0.6524600204689962
-0.534697850537946,-0.8682465320793229
0.18432835630871755,-0.9621517723699264
0.1318857755179875,0.4912498038003363
0.2558919809482862,-0.513392565041983
-0.8002640174214743,-0.5793634696228264
0.8552877830333286,-0.5198982311001747
0.3322097848361737,0.3628280657906039
0.6985067476572713,0.7464925723969817
-0.0026232423359880477,0.44125698836657334
-0.7179462091485935,-0.7838600401634384
0.4787070023063593,-0.011008928768307169
-0.888530293750841,-0.08033330763963764
0.5787502789200951,-0.0031826583139230313
-0.9288723803365919,-0.5082782682613656
1.073822152402081,-0.07490211835791134
0.8332203710817485,0.5797109478945263
0.8283358439266494,-0.4881595837376534
0.3447399728760297,-0.9106440332388487
-1.0707173882198182,0.12249273360457423
-0.8916774551272273,-0.5330537466857624
-1.0158533556645724,-0.10530756980767397
-0.5497345793438877,-0.7474448438164712
0.4242491279306122,0.1352167798403878
-0.7278789227754215,-0.6330702972624028
0.2185573461841075,0.39113432477274135
-0.25124350553977104,0.3937646440370353
-0.03101209709992248,-0.9689448522737689
-0.010892064963869644,-1.0957318549628132
0.47268763204705294,0.3546398035680824
0.9152711959369156,0.3537232479415006
-0.20364914014991017,-0.41077090612857775
0.006747002373113882,1.0198801945241243
-0.48279316383871607,-0.21829935289988683
-0.5239058688208019,-0.17551355244432998
-0.5091692305954507,-0.889714401975336
-1.0285715785450291,-0.002974613301592418
-0.34423549372526613,0.8766497192681291
-0.5560372844635435,-0.1641968481563812
-0.33824237230887555,-1.0489813615875108
0.43284651658180817,-0.31760326057829097
0.3808446832227534,1.0241853542620296
0.1638425417835155,-0.38824397097302465
0.5382473163195578,-0.8023462487679065
0.0061010231632541816,0.4210180638985096
-0.590844797034088,0.7134174075176196
-0.9523468014392861,-0.30674881593258757
-0.1379108957501449,-0.46022500301987324
0.7519693787007616,0.6135245680706741
-0.49747010178548057,0.14400547613848289
-0.423239259182109,0.34485905215053003
0.020341086582587122,-1.0663772187373846
-1.0147610549244042,0.2133511314635389
0.44100115595373107,-0.24462627863575048
0.49320482509038355,0.17334268979221393
-0.908717553098334,0.35637787731896925
-0.06835074312378836,-0.4997478850653947
-0.47542439727439345,0.20643965402795983
-0.4182414449574271,-0.18688835177545354
0.5151053962950833,0.15697185534705219
-0.16139311876879392,-0.46636438723374485
-0.3222430297481704,-0.4158975427735125
-0.8838613428973043,0.36446030320318606
0.48972638273868047,0.05678947397974584
1.0035663287064882,0.025451214944200273
0.480326399768027,0.011117935908868618
0.7133785445973161,-0.6469087458617787
0.689423212216995,0.7863319069196609
-0.4602404840820952,-0.27356178060087205
0.27984070852096044,0.9583060774281567
0.47104377208345016,-0.2393592094397693
0.01576967333746431,-0.4529922012213328
0.0881417520938238,-0.5372387267636487
0.3814371349659801,-0.391063022211537
-0.490822835920022,-0.04702408351046451
-0.25426298687709603,-0.3903943690294682
-0.40239533239327724,0.03477300836362586
0.24629720284578505,0.9574943114304473
0.9526963572330613,0.3547966639359936
0.19654531841851058,0.9614597956606779
0.4598260908716103,0.1047227857244335
0.5906527889273822,0.7329307346303355
-0.5272193769096866,0.017117010375523975
0.37150594485825156,0.4531826038427346
0.8049418429658004,-0.6514851490386182
0.9268791955964651,-0.3596760580134633
-0.56321201254253,-0.812958039529355
-0.44960513396931306,0.022432618732760198
-0.3585526220854998,0.31099261592565053
-0.41531425807130185,-0.9059096596110966
-0.49485081969992634,0.06340722712546613
0.5254505319773696,-0.937192207004637
0.6599001938254941,-0.801869398300527
-0.31844751980495994,0.9417892099817781
-0.4327384411534297,0.32599436099280005
0.5024467244392178,-0.1799159367126964
-0.14719442593944637,-0.37707996393045323
-0.17773876798112798,-0.46050147068090647
-0.011403747174245707,0.475136903186413
0.24505475292637924,-0.982994709314289
-0.8208370270180768,0.5311330288579754
0.8998499963720252,-0.18830468718827625
0.45328515238966965,-0.14443435089705742
-0.3444736301984659,0.4556137392306577
-0.6216369728245685,-0.8713912906543511
0.38070171383762114,-0.26795394302778963
-1.025118495178143,-0.08725844485460015
0.9325644967484176,-0.16578080540204662
-0.5359215879300748,-0.012937331548160763
-0.202957183008848,0.38483029664782425
-0.7158202494607925,-0.5764987501232159
-0.8321733245374688,-0.5668772282646193
-0.5678605909902221,0.06515756201748801
-0.13166296065454075,-0.518353035214189
0.917058278856198,0.4099257581464042
0.32096218155194844,-0.40181308895872414
0.23178854637198834,0.47828910091810845
0.3763618835695218,0.2640245892910564
0.399513654546019,-0.8478558604328361
-0.5784145270380417,0.11546678262578706
-0.6760147606048037,0.6708771955396015
0.9176327979311917,0.5258559792508759
0.20420788679113938,-0.5295786551298896
